"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.497551250E0,1.795859729E-1,4.068679762E0,-1.279797632E-1,4.074651512E0
7.507523250E0,1.404898079E-1,3.664157689E0,-1.872488586E-1,3.671627853E0
7.517495500E0,1.406862744E-1,3.293164719E0,-2.469349337E-1,3.305405173E0
7.527466500E0,1.504132638E-1,2.900299070E0,-3.019940704E-1,2.919856035E0
7.537438500E0,1.400992870E-1,2.460546938E0,-3.487963174E-1,2.489091785E0
7.547409500E0,1.422758400E-1,2.018900308E0,-3.460920167E-1,2.053285307E0
7.557381500E0,1.240419558E-1,1.592187467E0,-3.197825064E-1,1.628713660E0
7.567353500E0,1.217203188E-1,1.119478088E0,-3.409102873E-1,1.176548703E0
7.577324500E0,8.522696882E-2,6.491017485E-1,-3.311617362E-1,7.336653267E-1
7.587296500E0,3.368098542E-2,1.974821073E-1,-3.105982848E-1,3.696009821E-1
7.597267500E0,-1.510723181E-2,-2.938810587E-1,-2.958176565E-1,4.172557861E-1
7.607239500E0,-6.757985272E-2,-7.823995543E-1,-3.589448180E-1,8.634567050E-1
7.617210500E0,-1.142921622E-1,-1.227510660E0,-4.012307487E-1,1.296468755E0
7.627182500E0,-1.707412552E-1,-1.670361232E0,-4.385120109E-1,1.735382380E0
7.637154500E0,-2.206721646E-1,-2.147532036E0,-4.611419050E-1,2.207542051E0
7.647125500E0,-2.529808816E-1,-2.571084457E0,-5.583664101E-1,2.643151085E0
7.657097500E0,-3.126888471E-1,-2.970914140E0,-6.219496179E-1,3.051381076E0
7.667068500E0,-3.071876404E-1,-3.377145354E0,-6.829945493E-1,3.459184376E0
7.677040500E0,-3.324630341E-1,-3.758479124E0,-6.901007435E-1,3.835744521E0
7.687012500E0,-3.586364870E-1,-4.102786571E0,-7.546222832E-1,4.186995649E0
7.696983500E0,-3.695762620E-1,-4.451433821E0,-7.950967830E-1,4.536962483E0
7.706955500E0,-3.482061506E-1,-4.746611207E0,-8.111802075E-1,4.827999462E0
7.716926500E0,-3.515264189E-1,-5.007732071E0,-7.961943054E-1,5.082802051E0
7.726898500E0,-3.469409593E-1,-5.228731679E0,-7.877076566E-1,5.299102410E0
7.736870500E0,-3.476098077E-1,-5.453132613E0,-7.900331674E-1,5.521018048E0
7.746841500E0,-3.492101906E-1,-5.636083805E0,-7.665489221E-1,5.698682801E0
7.756813500E0,-3.712048578E-1,-5.790671908E0,-7.910657126E-1,5.856232505E0
7.766784500E0,-3.570684099E-1,-5.910071467E0,-7.614581899E-1,5.969611475E0
7.776756500E0,-3.617617507E-1,-5.989128746E0,-7.589153820E-1,6.047849804E0
7.786727500E0,-3.519839635E-1,-6.038582742E0,-7.420690421E-1,6.094180888E0
7.796699500E0,-3.839884792E-1,-6.072226451E0,-7.261243428E-1,6.127531133E0
7.806671500E0,-3.938123862E-1,-6.061496810E0,-7.122358900E-1,6.115890102E0
7.816642500E0,-3.870479617E-1,-5.981922053E0,-6.790026551E-1,6.032764057E0
7.826614500E0,-3.945254541E-1,-5.880447718E0,-6.811129153E-1,5.932893940E0
7.836585500E0,-4.433170335E-1,-5.792788015E0,-6.772366498E-1,5.849065948E0
7.846557500E0,-3.885827096E-1,-5.616158833E0,-6.549384391E-1,5.667555109E0
7.856529500E0,-3.801181340E-1,-5.423974303E0,-6.493660426E-1,5.475916662E0
7.866500500E0,-3.835464296E-1,-5.230635533E0,-6.534614325E-1,5.285231100E0
7.876472500E0,-3.784496310E-1,-4.972254674E0,-6.618912902E-1,5.030371830E0
7.886443500E0,-3.598250066E-1,-4.691124639E0,-6.818408205E-1,4.754054198E0
7.896415500E0,-3.414303240E-1,-4.384949225E0,-7.032791251E-1,4.454094285E0
7.906386500E0,-2.938994043E-1,-4.048811508E0,-6.839190672E-1,4.116673023E0
7.916358500E0,-2.668306696E-1,-3.679543467E0,-6.620311848E-1,3.748136073E0
7.926330500E0,-2.320185404E-1,-3.324611045E0,-6.680777174E-1,3.398999712E0
7.936301500E0,-1.530835410E-1,-2.945392213E0,-6.760169937E-1,3.025850101E0
7.946273500E0,-8.626850411E-2,-2.507055691E0,-6.205462861E-1,2.584153283E0
7.956244500E0,-6.045677461E-2,-2.074251221E0,-5.342373631E-1,2.142797869E0
7.966216500E0,-8.608563244E-2,-1.633697435E0,-5.276445544E-1,1.718949337E0
7.976188500E0,-3.783886738E-2,-1.178118644E0,-4.802237085E-1,1.272796186E0
7.986159500E0,2.093464002E-2,-7.058805513E-1,-3.875195396E-1,8.055290221E-1
7.996131500E0,-6.582210660E-3,-2.562629968E-1,-2.738508733E-1,3.751111166E-1
8.006102500E0,-1.947956041E-2,1.875406712E-1,-2.664120090E-1,3.263836932E-1
8.016074500E0,2.420732662E-2,6.659002143E-1,-2.409094510E-1,7.085523648E-1
8.026046500E0,8.128726110E-2,1.146339612E0,-1.772144884E-1,1.162801402E0
8.036017500E0,1.082451180E-2,1.573253013E0,-1.596050503E-1,1.581365228E0
8.045989500E0,5.223244652E-2,2.030616959E0,-1.951215498E-1,2.040638596E0
8.055960500E0,1.253211804E-1,2.467361283E0,-2.191501343E-1,2.480242706E0
8.065932500E0,1.696047027E-1,2.893246159E0,-1.723981369E-1,2.903336048E0
8.075904500E0,1.558345098E-1,3.310023996E0,-1.937778596E-1,3.319351308E0
8.085875500E0,2.459102091E-1,3.719969362E0,-2.214796650E-1,3.734661581E0
8.095847500E0,3.640105167E-1,4.057796339E0,-2.344639921E-1,4.080831797E0
8.105818500E0,3.881212181E-1,4.386782911E0,-1.721122080E-1,4.407280908E0
8.115790500E0,4.050429140E-1,4.744741852E0,-1.063444440E-1,4.763186344E0
8.125761500E0,4.554049093E-1,5.018611985E0,-9.922609845E-2,5.040208895E0
8.135733500E0,4.904618908E-1,5.261627530E0,-2.240245560E-2,5.284484743E0
8.145705500E0,3.997182202E-1,5.512411101E0,1.152100472E-1,5.528085035E0
8.155676500E0,4.052369685E-1,5.691214278E0,1.591647367E-1,5.707842882E0
8.165648500E0,4.180543575E-1,5.835836971E0,1.602300811E-1,5.852985245E0
8.175619500E0,3.439823413E-1,5.996520211E0,2.255487424E-1,6.010611510E0
8.185591500E0,3.058470201E-1,6.074153109E0,2.728790295E-1,6.087966931E0
8.195563500E0,3.698293734E-1,6.120803365E0,2.343657589E-1,6.136443180E0
8.205534500E0,4.013563907E-1,6.169459215E0,1.672520024E-1,6.184762501E0
8.215506500E0,3.511839914E-1,6.165087837E0,1.771180093E-1,6.177621632E0
8.225477500E0,4.343917704E-1,6.074953008E0,1.805210888E-1,6.093138610E0
8.235449500E0,4.883338697E-1,6.017723384E0,1.287545192E-1,6.038877580E0
8.245421500E0,4.886071540E-1,5.892924507E0,1.329855645E-1,5.914641270E0
8.255392500E0,4.821569442E-1,5.722044892E0,1.870021427E-1,5.745367078E0
8.265364500E0,5.366576719E-1,5.511520570E0,2.395604253E-1,5.542765523E0
8.275335500E0,5.285374242E-1,5.312795929E0,2.611097538E-1,5.345402763E0
8.285307500E0,4.282011040E-1,5.028145285E0,2.936588645E-1,5.054882464E0
8.295278500E0,4.219116926E-1,4.740230141E0,3.885568357E-1,4.774805512E0
8.305250500E0,3.858508904E-1,4.444948089E0,4.263859820E-1,4.481991681E0
8.315222500E0,2.960384620E-1,4.079069679E0,4.308743048E-1,4.112432478E0
8.325193500E0,2.063543800E-1,3.708441576E0,4.555249965E-1,3.742008027E0
8.335165500E0,2.321341690E-1,3.321074649E0,4.930956960E-1,3.365496466E0
8.345136500E0,2.216002639E-1,2.911439186E0,4.747483027E-1,2.958203975E0
8.355108500E0,1.536004349E-1,2.486230248E0,4.014266304E-1,2.523108654E0
8.365080500E0,1.517272063E-1,2.058364336E0,4.113060129E-1,2.104532613E0
8.375051500E0,1.928279429E-1,1.632103484E0,4.277086222E-1,1.698198771E0
8.385023500E0,1.508686157E-1,1.162407176E0,3.749889565E-1,1.230678065E0
8.394994500E0,1.116328485E-1,7.021710777E-1,3.650849426E-1,7.992453507E-1
8.404966500E0,1.535467136E-1,2.554022866E-1,3.967710042E-1,4.962198616E-1
8.414938500E0,1.585851131E-1,-2.284898919E-1,4.293142676E-1,5.115345631E-1
8.424909500E0,9.369454108E-2,-6.980973226E-1,4.045115483E-1,8.122488113E-1
8.434881500E0,2.938679025E-2,-1.143246435E0,4.325384223E-1,1.222687810E0
8.444852500E0,2.352217913E-2,-1.595475356E0,4.896750748E-1,1.669094540E0
8.454824500E0,-2.970539041E-2,-2.066222409E0,5.062589844E-1,2.127546853E0
8.464796500E0,-1.150748120E-1,-2.484981868E0,5.081417878E-1,2.539012637E0
8.474767500E0,-1.294322115E-1,-2.913409697E0,5.320580328E-1,2.964421447E0
8.484739500E0,-1.331764761E-1,-3.335292154E0,5.639662886E-1,3.385257405E0
8.494710500E0,-2.062163857E-1,-3.702732355E0,5.514100142E-1,3.749240602E0
8.504682500E0,-2.750110705E-1,-4.057976434E0,4.961818929E-1,4.097438260E0
8.514653500E0,-2.484930705E-1,-4.404828588E0,5.123927136E-1,4.441487363E0
8.524625750E0,-2.056801229E-1,-4.694173377E0,5.360364783E-1,4.729154588E0
8.534597750E0,-2.743591060E-1,-4.948955859E0,5.243455553E-1,4.984212603E0
8.544568750E0,-3.229116073E-1,-5.226857062E0,4.408473523E-1,5.255345188E0
8.554540750E0,-2.963698529E-1,-5.438292965E0,4.348469762E-1,5.463694478E0
8.564511750E0,-2.614825869E-1,-5.607648211E0,4.523651977E-1,5.631938021E0
8.574483750E0,-2.926347247E-1,-5.765040053E0,4.289692819E-1,5.788379440E0
8.584455750E0,-3.647062623E-1,-5.917092218E0,3.898163259E-1,5.941123441E0
8.594426750E0,-3.245383758E-1,-5.999808100E0,3.257073804E-1,6.017400410E0
8.604398750E0,-2.830118888E-1,-6.047724863E0,3.196707880E-1,6.062776688E0
8.614369750E0,-3.073507047E-1,-6.092494655E0,3.193468523E-1,6.108595418E0
8.624341750E0,-3.379745465E-1,-6.070347741E0,2.920847575E-1,6.086761207E0
8.634313750E0,-3.152632300E-1,-6.012564386E0,2.789601338E-1,6.027282983E0
8.644284750E0,-2.806465439E-1,-5.945420809E0,2.609483707E-1,5.957758398E0
8.654256750E0,-3.014912830E-1,-5.820763434E0,2.503871298E-1,5.833941863E0
8.664227750E0,-3.250678412E-1,-5.658466362E0,2.628942875E-1,5.673889678E0
8.674199750E0,-3.017524342E-1,-5.472286922E0,2.551175272E-1,5.486534757E0
8.684171750E0,-2.879242808E-1,-5.277137269E0,2.459561280E-1,5.290706245E0
8.694142750E0,-3.111278598E-1,-5.011895288E0,2.438604859E-1,5.027460876E0
8.704114750E0,-3.129546031E-1,-4.745404342E0,2.720183194E-1,4.763485795E0
8.714085750E0,-2.861288202E-1,-4.468127621E0,2.985541534E-1,4.487222830E0
8.724057750E0,-2.496651448E-1,-4.118856474E0,2.730579543E-1,4.135440966E0
8.734028750E0,-2.131172696E-1,-3.765389948E0,2.571453416E-1,3.780172504E0
8.744000750E0,-2.105683221E-1,-3.403750770E0,2.603776824E-1,3.420183454E0
8.753972750E0,-1.616043229E-1,-2.994930993E0,2.647490609E-1,3.010949963E0
8.763943750E0,-1.124507278E-1,-2.564236783E0,2.397206390E-1,2.577871492E0
8.773915750E0,-9.141244590E-2,-2.151494694E0,1.923792422E-1,2.162011893E0
8.783886750E0,-5.725366987E-2,-1.725438495E0,1.436339289E-1,1.732352934E0
8.793858750E0,-3.398935296E-2,-1.229663604E0,1.159040934E-1,1.235581489E0
8.803830750E0,-6.545153931E-3,-7.861470348E-1,3.727132201E-2,7.870572729E-1
8.813801750E0,3.757742375E-2,-3.494968504E-1,1.346964598E-2,3.517691609E-1
8.823773750E0,2.729487576E-2,1.449881440E-1,-2.033486187E-2,1.489297780E-1
8.833744750E0,6.012801491E-2,6.263250893E-1,-2.799648682E-2,6.298271977E-1
8.843716750E0,1.066073129E-1,1.063533098E0,-1.803104063E-2,1.069014915E0
8.853688750E0,1.493758947E-1,1.525198256E0,-7.135357261E-3,1.532512248E0
8.863659750E0,1.283520846E-1,1.984430387E0,2.983189126E-2,1.988800684E0
8.873631750E0,1.390360440E-1,2.386101358E0,1.555593252E-2,2.390199301E0
8.883602750E0,1.433628374E-1,2.823602897E0,4.280044913E-2,2.827563987E0
8.893574750E0,1.660495955E-1,3.278384712E0,6.338264823E-2,3.283199073E0
8.903546750E0,1.790264674E-1,3.634583641E0,6.743476868E-2,3.639614838E0
8.913517750E0,2.032673424E-1,3.962023625E0,1.334864516E-2,3.967256861E0
8.923489750E0,2.903815001E-1,4.346600845E0,1.744520444E-2,4.356324673E0
8.933460750E0,3.225188937E-1,4.675785638E0,8.151018620E-4,4.686895607E0
8.943432750E0,3.067050990E-1,4.937561975E0,-3.719117861E-2,4.947218355E0
8.953403750E0,3.518846340E-1,5.228151636E0,-9.325550655E-2,5.240809948E0
8.963375750E0,4.138445815E-1,5.506229424E0,-1.025368102E-1,5.522711618E0
8.973347750E0,4.192517211E-1,5.660501193E0,-1.078489874E-1,5.677030664E0
8.983318750E0,3.832989462E-1,5.837378297E0,-1.497729206E-1,5.851865975E0
8.993290750E0,3.800467980E-1,5.984167968E0,-1.480731350E-1,5.998051975E0
9.003261750E0,3.945016998E-1,6.056442477E0,-1.376007352E-1,6.070836930E0
9.013233750E0,3.456728444E-1,6.124588267E0,-1.102966136E-1,6.135326927E0
9.023205750E0,3.170715545E-1,6.151451545E0,-1.167443017E-1,6.160723961E0
9.033176750E0,3.417766985E-1,6.134646063E0,-1.113789697E-1,6.145168745E0
9.043148750E0,2.980971935E-1,6.072074423E0,-8.335735817E-2,6.079958733E0
9.053119750E0,2.779565323E-1,6.004995750E0,-7.456486344E-2,6.011887700E0
9.063091750E0,3.317386372E-1,5.874518057E0,-1.213583761E-1,5.885128782E0
9.073063750E0,3.464747170E-1,5.717365365E0,-1.110567516E-1,5.728930533E0
9.083034750E0,3.149547894E-1,5.542924796E0,-1.418850267E-1,5.553678346E0
9.093006750E0,3.031684837E-1,5.320951041E0,-1.777582429E-1,5.332544337E0
9.102977750E0,3.542009354E-1,5.073309764E0,-2.469396114E-1,5.091650954E0
9.112949750E0,3.164426134E-1,4.769818221E0,-2.596958606E-1,4.787352476E0
9.122921750E0,2.707350748E-1,4.458797804E0,-2.816603780E-1,4.475880685E0
9.132892750E0,2.832907279E-1,4.114985617E0,-2.854330381E-1,4.134589736E0
9.142864750E0,2.224964228E-1,3.754407123E0,-3.064503065E-1,3.773458532E0
9.152835750E0,1.770619491E-1,3.346546875E0,-2.931372563E-1,3.364023836E0
9.162807750E0,1.469308814E-1,2.959208599E0,-2.649607666E-1,2.974677869E0
9.172779750E0,1.276537809E-1,2.535044559E0,-2.732445170E-1,2.552921653E0
9.182750750E0,7.236747980E-2,2.072268430E0,-2.470412799E-1,2.088196086E0
9.192722750E0,1.492092490E-2,1.652111487E0,-2.423459657E-1,1.669858247E0
9.202693750E0,2.277782857E-3,1.192812697E0,-2.351054682E-1,1.215763916E0
9.212665750E0,2.519053593E-3,7.389874864E-1,-2.427038884E-1,7.778264768E-1
9.222637750E0,-4.721926309E-2,2.541398728E-1,-2.498327406E-1,3.594901001E-1
9.232608750E0,-5.912331708E-2,-1.908624744E-1,-2.328390509E-1,3.068192862E-1
9.242580750E0,-4.187490799E-2,-6.589069444E-1,-2.774228277E-1,7.161531223E-1
9.252551750E0,-5.789408617E-2,-1.129476242E0,-2.754610869E-1,1.164021957E0
9.262523750E0,-8.503634959E-2,-1.573602676E0,-2.893623304E-1,1.602244402E0
9.272494750E0,-1.481128230E-1,-2.018716705E0,-3.185282056E-1,2.049052162E0
9.282466750E0,-1.204607555E-1,-2.459805511E0,-3.338988179E-1,2.485285168E0
9.292438750E0,-9.051380195E-2,-2.873555660E0,-3.066192545E-1,2.891285224E0
9.302409750E0,-2.037107807E-1,-3.269626168E0,-3.004557045E-1,3.289715336E0
9.312381750E0,-2.627124757E-1,-3.667222214E0,-3.340151775E-1,3.691761470E0
9.322352750E0,-2.389655442E-1,-4.003884426E0,-2.891383821E-1,4.021417167E0
9.332324750E0,-2.247292551E-1,-4.326497533E0,-2.398762115E-1,4.338965861E0
9.342296750E0,-3.095389520E-1,-4.657903098E0,-2.342020369E-1,4.674048163E0
9.352267750E0,-3.628617581E-1,-4.958203815E0,-2.437172109E-1,4.977434260E0
9.362239750E0,-3.068326414E-1,-5.188703395E0,-2.087485589E-1,5.201957819E0
9.372210750E0,-2.986664931E-1,-5.419688294E0,-1.415552803E-1,5.429756972E0
9.382182750E0,-3.764864284E-1,-5.616372256E0,-1.054077566E-1,5.629963601E0
9.392154750E0,-4.125649184E-1,-5.773527871E0,-9.796193043E-2,5.789078548E0
9.402125750E0,-3.624039211E-1,-5.890586790E0,-1.240118426E-1,5.903027043E0
9.412097750E0,-3.126164878E-1,-5.972581125E0,-9.230533401E-2,5.981469271E0
9.422068750E0,-3.706676448E-1,-6.051950646E0,-6.884160876E-2,6.063682074E0
9.432040750E0,-3.799685184E-1,-6.064056137E0,-4.656547129E-2,6.076127158E0
9.442012750E0,-3.253677303E-1,-6.027770655E0,-3.636441886E-2,6.036655167E0
9.451983750E0,-2.877357812E-1,-6.000689276E0,-6.741371870E-2,6.007962073E0
9.461955750E0,-3.157812202E-1,-5.919320008E0,-7.534371257E-2,5.928215904E0
9.471926750E0,-3.299330901E-1,-5.791022741E0,-4.209411005E-2,5.800566536E0
9.481898750E0,-2.750170639E-1,-5.654594920E0,-2.885016203E-2,5.661352350E0
9.491870750E0,-2.566050589E-1,-5.462867643E0,-3.193690717E-2,5.468984275E0
9.501841750E0,-2.664082814E-1,-5.257291819E0,-4.941248059E-2,5.264269393E0
9.511813750E0,-2.604222309E-1,-4.999133155E0,-2.564237952E-2,5.005977385E0
9.521785000E0,-2.390332988E-1,-4.724485928E0,1.126875857E-2,4.730542377E0
9.531757000E0,-1.852557621E-1,-4.409231542E0,3.071075062E-2,4.413228482E0
9.541728000E0,-1.814223275E-1,-4.078223587E0,5.801611939E-3,4.082261058E0
9.551700000E0,-1.627840352E-1,-3.744190283E0,6.226349572E-2,3.748244424E0
9.561672000E0,-1.116714036E-1,-3.371206337E0,1.291240633E-1,3.375525988E0
9.571643000E0,-8.028121110E-2,-2.972688770E0,1.570819402E-1,2.977918456E0
9.581615000E0,-1.077504801E-1,-2.577663744E0,1.420008016E-1,2.583819802E0
9.591586000E0,-1.159692533E-1,-2.149828822E0,1.679484057E-1,2.159495195E0
9.601558000E0,3.290498681E-2,-1.697103472E0,2.862714922E-1,1.721393128E0
9.611530000E0,3.591769159E-2,-1.238018691E0,2.952890682E-1,1.273254096E0
9.621501000E0,-1.233652867E-3,-8.010626972E-1,2.768457623E-1,8.475532684E-1
9.631473000E0,8.134503890E-2,-3.283696908E-1,2.895611358E-1,4.452968903E-1
9.641444000E0,1.884641659E-1,1.372598791E-1,3.136165810E-1,3.907868678E-1
9.651416000E0,1.861210038E-1,5.723640597E-1,2.852271795E-1,6.660301711E-1
9.661388000E0,1.340107641E-1,1.059955772E0,2.204587595E-1,1.090902006E0
9.671359000E0,2.537884917E-1,1.517381113E0,1.844714677E-1,1.549478546E0
9.681331000E0,3.067904683E-1,1.948858266E0,2.088052404E-1,1.983877154E0
9.691302000E0,2.865584078E-1,2.395294935E0,1.900274738E-1,2.419847927E0
9.701274000E0,2.692520747E-1,2.811137803E0,1.739230907E-1,2.829353577E0
9.711246000E0,3.514800067E-1,3.194930327E0,1.854327500E-1,3.219550169E0
9.721217000E0,3.740038468E-1,3.612035024E0,2.474319287E-1,3.639766263E0
9.731189000E0,3.112842728E-1,3.950316330E0,2.840588876E-1,3.972730353E0
9.741160000E0,3.672777581E-1,4.300745811E0,3.091364443E-1,4.327455699E0
9.751132000E0,4.414012298E-1,4.637642496E0,3.892374516E-1,4.674833554E0
9.761104000E0,3.925990158E-1,4.916559945E0,4.172701728E-1,4.949829298E0
9.771075000E0,3.942539606E-1,5.158658062E0,4.085648382E-1,5.189808707E0
9.781047000E0,5.093955771E-1,5.425582287E0,3.885357857E-1,5.463276221E0
9.791018000E0,4.735955607E-1,5.621744093E0,3.958857358E-1,5.655530472E0
9.800990000E0,4.839677903E-1,5.767455538E0,3.547926736E-1,5.798590005E0
9.810962000E0,4.941692813E-1,5.909196138E0,2.730111766E-1,5.936104563E0
9.820933000E0,5.644357469E-1,6.025903054E0,2.123942614E-1,6.056005834E0
9.830905000E0,4.831830575E-1,6.065382870E0,2.009372270E-1,6.087915160E0
9.840876000E0,4.471648303E-1,6.084909062E0,1.641009378E-1,6.103523883E0
9.850848000E0,5.187386602E-1,6.101287698E0,1.245386767E-1,6.124566209E0
9.860820000E0,4.835308937E-1,6.015658148E0,1.683389997E-1,6.037406985E0
9.870791000E0,4.119041099E-1,5.923363357E0,2.182145798E-1,5.941676200E0
9.880763000E0,4.214693508E-1,5.809535610E0,2.374601054E-1,5.829642161E0
9.890734000E0,4.581127549E-1,5.657312121E0,2.457292378E-1,5.681146943E0
9.900706000E0,3.765481896E-1,5.443204041E0,2.930870068E-1,5.464078949E0
9.910678000E0,3.312992189E-1,5.229714012E0,3.035014826E-1,5.248979040E0
9.920649000E0,4.001188275E-1,4.990019100E0,2.561478066E-1,5.012583904E0
9.930621000E0,3.842211983E-1,4.681506554E0,2.202827400E-1,4.702409386E0
9.940592000E0,3.005424260E-1,4.381855463E0,2.010746366E-1,4.396750397E0
9.950564000E0,2.710822532E-1,4.048026811E0,1.458155251E-1,4.059712899E0
9.960536000E0,3.267780787E-1,3.680831609E0,6.309613009E-2,3.695847178E0
9.970507000E0,2.449798440E-1,3.302040793E0,-2.754043140E-3,3.311117048E0
9.980479000E0,1.729727720E-1,2.908920205E0,-1.674232344E-2,2.914106492E0
9.990450000E0,1.788530244E-1,2.485147929E0,-4.919613361E-2,2.492061173E0
1.000042200E1,1.643158961E-1,2.044889427E0,-7.479405602E-2,2.052843549E0